"Id","Title"
"44530","[Inzicht] Generate other message from TIM to inzicht2"
"44531","[Inzicht] Drupal login"
"44532","[Inzicht] Create General message"
"44533","[Inzicht] Drupal logout"
"44534","[Inzicht] Exact online connected check"
"44535","[Inzicht] Early payment"
"44536","Prepare a wrong connection to Ledger, try to send documents, expired later to resend"
"44539","Prepare a Direct Debit Payment"
"44540","Prepare Printable Claim and pay it with a full amount"
"44541","Prepare Printable Claim and pay it with a half amount"
"44542","Prepare Printable Claim and pay it with an amount higher than claim's amount"
"44543","Create Forward to BA - use BA account"
"44544","Create Forward to Bailiff"
"44545","Create Payback to Debtor"
"44546","Create Forward to Bank Account"
"44547","Take remaining amount on the Payment as a profit with amount <5€ (ProfitSuggestionThreshold)"
"44548","Create Payback to Insurance Company (IC)"
"44549","Change Payment's classification"
"44550","Check payment's suggestions"
"44551","Prepare a payment and manually match it with claim"
"44552","Unmatch payment from the claim"
"44553","Cancel Payment Agreement on TIM UI"
"44554","Prepare printable claim and pay it on the Payment Page"
"44555","Match, Unmatch payment and chack Matching details on TIM UI"
"44556","Send clearable claim to IC and response with a 100% promise, and pay IA"
"44557","Send clearable claim to IC and response with a 50% promise, 50% stop and pay IA"
"44558","Send clearable claim to IC and respone with a 110%, and pay IA"
"44559","Create a Invoice Annex"
"44560","Send clearable claim to IC and response with a 50% promise, 50% print and pay IA"
"44561","Send clearable claim to IC and response with a 0% promise and IRCR to stop"
"44562","Send clearable claim to IC and response with a 0% promise and print claim"
"44563","Put claimfile with printable claims and check representation in Bnm Matchable Items"
"44564","Put claimfile with clearable claims and check representation in Bnm Matchable Items"
"44565","Stop printable claim"
"44566","Stop clearable claim"
"44567","Change Payment's type on the TIM UI"
"44568","Change Payment's assignment on the TIM UI"
"44569","Swap cost in BNM on TIM UI - matching tab"
"44570","Make a CMIB deal"
"44571","Pay claim with a payment then stop it"
"44572","Change BA's Bank Account and check whether it has been changed in the BnM - important"
"44573","Prepare a wrong Batch DD to check if PaymentAnnotation is craeated"
"44574","Check payment's class - important"
"44575","Create MatchableItemType 1 Claim"
"44576","Create MatchableItemType 2 ClaimBaseAmount"
"44577","Create MatchableItemType 3 PaymentAgreement"
"44578","Create MatchableItemType 4 ClaimCost"
"44579","Create MatchableItemType 5 InsuranceRequest"
"44580","Create MatchableItemType 6 Invoice"
"44581","Create MatchableItemType 7 ROBP"
"44582","Create MatchableItemType 8 CommittedPayable"
"44583","Create MatchableItemType 9 Retrocession"
"44584","Create MatchableItemType 10 Loss"
"44585","Create MatchableItemType 11 DirectDebit"
"44586","Create MatchableItemType 12 CostsLoss"
"44587","Create MatchableItemType 13 PromisedAmount"
"44588","Create MatchableItemType 14 DigitalPaymentClaim"
"44589","Create MatchableItemType 15 ClaimPaymentInInstalments"
"44590","Create MatchableItemType 16 BailiffIntermediatePaymentFile"
"44591","Create MatchableItemType 17 BailiffIntermediatePayment"
"44592","Create MatchableItemType 18 BailiffForward"
"44593","Create MatchableItemType 19 Payback"
"44594","Create MatchableItemType 20 DigitalBulkPayment"
"44595","Create MatchableItemType 21 PATerm"
"44596","Create MatchableItemType 22 PaymentPromise"
"44597","Create MatchableItemType 23 ForwardToBA"
"44598","Create MatchableItemType 24 BailiffForwardGrouped"
"44599","Create MatchableItemType 25 Profit"
"44600","Create MatchableItemType 26 ForwardToBankAccount"
"44601","Create MatchableItemType 27 DigitalBulkPaymentReport"
"44602","Create MatchableItemType 28 DigitalPayment"
"44603","Create MatchableItemType 29 CreditPayment"
"44604","Create MatchableItemType 30 CreditInstallmentPayment"
"44605","Create MatchableItemType 31 CreditRemainingPayment"
"44606","Create MatchableItemType 32 CreditExtraInstallmentPayment"
"44607","Create MatchableItemType 33 CreditPaymentExternal"
"44608","Create MatchableItemType 34 ClientBankAccountConfirmation"
"44609","Create MatchableItemType 35 DirectDebitACQ"
"44610","Create MatchableItemType 36 FoBusinessAccount"
"44611","Create MatchableItemType 37 FoROBP"
"44612","Create MatchableItemType 38 ProfitSuggestion"
"44613","Create MatchableItemType 39 ProfitSettlement"
"44614","Create MatchableItemType 40 PaybackIC"
"44615","Check matchable item statuses"
"44616","Create POF DD file and compare with previous version"
"44617","Create POF file for Settlement and compare with previous version"
"44618","Check DD Unpacking anf Matching for 1000 DD items and compare with previous version"
"44619","Check standard payment matching for 1000 items and compare with previous version"
"44620","Check whether MatchableItemRelation is properly set"
"44621","Download Payment file from disk"
"44622","Download Payment file from SFTP - On the PRD is only from disk now as I see (pogo) - important"
"44623","Check payment's notes, tags in TIMUI and attachments"
"44624","Check authorization for different types of roles on TIM_UI Matching"
"44625","Download excels for paybacks etc"
"44626","Mark payment as Valid on Payment's details in TIM UI"
"44627","Mark payment as invalid on Payment's details in TIM UI"
"44628","Check duplication of payment's files"
"44629","Check duplication of payment's"
"44630","Check DD accepted on BA and results in POF's name file"
"44631","Check whether servicebankaacount is properly set for Payer account"
"44632","Reject Claim File First Delivery"
"44633","Accept Claim File First Delivery"
"44634","Prepre TC for all actions on TIM UI related with BNM - matching, sttlements approvals, assigning to groups, exporting excels, send to check, parked etc"
"44635","Create next installment for Betalplan and pay it"
"44636","Create next installment for Betalplan and reject it"
"44637","Check anonymization in BNM"
"44638","Make changes on TIM UI related with BNM and check Audit Trail"
"44639","Make changes made by BNM service and check Audit Trail - important"
"44640","ProfitSuggestionThreshold - in config, check working"
"44641","Check BNM throttling - important"
"44642","Try to find payment before 2021-05-31 and classify it (maybe impossible because were migrated)"
"44643","Prepare payment for Direct Debit which will confirm and pay the item"
"44644","Prepare TC for SingalR on TIMUI"
"44645","[TODO\MatchingDetails] ""Payback remainder"" button"
"44646","[TODO\MatchingDetails] ""Forward Payment"" button"
"44647","[TODO\MatchingDetails] ""Take remaining as profit"" button"
"44648","[TODO\MatchingDetails] ""Suggest reclassification"" button"
"44649","[TODO\MatchingDetails] ""Save"" button"
"44650","[TODO\MatchingDetails] ""Show matching history"" checkbox"
"44651","[TODO\MatchingDetails] ""Notes (X)"" button"
"44652","[TODO\MatchingDetails] ""Search suggestions"" checkbox"
"44653","[TODO\MatchingDetails] ""Search deep"" checkbox"
"44654","[TODO\MatchingDetails] Sorting in the ""Matched to"" table"
"44655","[TODO\MatchingDetails] Sorting in the ""Possible matches"" table"
"44656","[TODO\MatchingDetails] Filtering in the ""Possible matches"" table"
"44657","[TODO\MatchingDetails] List of ""Type"" actions"
"44658","[TODO\MatchingDetails] ""To be matched"" filter button"
"44659","[TODO\MatchingDetails] Switching to other tabs (main e.g. BA, Claim.)"
"44660","[TODO\MatchingDetails] Switching to other tabs (internal, e.g. Finance, Inbox)"
"44661","[ToDo\Matching] Date Filter"
"44662","[ToDo\Matching] ""From Bank"" Filter"
"44663","[ToDo\Matching] ""Name"" Filter"
"44664","[ToDo\Matching] ""Reference"" Filter"
"44665","[ToDo\Matching]  ""Amount"" Filter"
"44666","[ToDo\Matching]  ""Assigned to"" Filter"
"44667","[ToDo\Matching] Search - To Bank Account"
"44668","[ToDo\Matching] Search - Type"
"44669","[ToDo\Matching] Search - Credit/Debit"
"44670","[ToDo\Matching] Search - Status"
"44671","[ToDo\Matching] Search - Class"
"44672","[ToDo\Matching] Search - PID"
"44673","[ToDo\Matching]  Sort column"
"44674","[TODO\MatchingDetails] Test the ""Add payback"" window (after clicking ""Payback remainder"")"
"44675","[TODO\MatchingDetails] Test the ""Forward payment"" window (after clicking ""Forward payment"")"
"44676","[TODO\MatchingDetails] Test the ""Caution"" window (after clicking ""Take remaining as profit"")"
"44677","[TODO\MatchingDetails] Test the ""New Annotation"" window (after clicking ""Notes (x)"")"
"44678","[TODO\MatchingDetails] Checking the ""Sub items"" table (after clicking the question mark in the ""Possible matches"" table)"
"44679","[TODO\MatchingDetails] Clicking on the payment number in the ""Matched to:"" table"
"44680","[ToDo\Matching]  Select all items button"
"44681","[ToDo\Matching]  ""Assign all to"" button"
"44682","[ToDo\Matching]  ""Assign selected to"" button"
"44683","[ToDo\Matching]  ""Start matching"" button"
"44684","[ToDo\Matching] Select button mark one row"
"44685","[TODO\MatchingDetails] List of ""Assigned to"" actions"
"44686","[ToDo\Matching]  going to the next result pages"
"44687","[TODO\MatchingDetails] Go to next/previous (first and last) pages in the ""Possible matches"" table"
"44688","[TODO\MatchingDetails] Check the 'To be paid back:' option in the ""Add payback"" window"
"44689","[TODO\MatchingDetails] Checking the 'Reference:' option in the ""Add payback"" window"
"44690","[TODO\MatchingDetails] Checking the 'To be forwarded:' option in the ""Forward payment"" window"
"44691","[TODO\MatchingDetails] Checking the 'To Bank account:' (BA option) option in the ""Forward payment"" window"
"44692","[TODO\MatchingDetails] Checking the 'To Bank account:' option (manual completion of BA) in the ""Forward payment"" window"
"44693","[TODO\MatchingDetails] Checking the 'Reason:' option in the ""Forward payment"" window"
"44694","[TODO\MatchingDetails] Checking the 'Reference:' option in the ""Forward payment"" window"
"44695","[TODO\MatchingDetails] Check the 'comment' option in the ""Caution"" window"
"44696","[TODO\MatchingDetails] Checking the 'Reasons:' option in the ""New Annotation"" window"
"44697","[TODO\MatchingDetails] Checking the 'Assigned to:' option in the ""New Annotation"" window"
"44698","[TODO\MatchingDetails] Checking the 'Add week' and 'Clear' buttons in the ""New Annotation"" window"
"44699","[TODO\MatchingDetails] Checking the 'Attach file' option in the ""New Annotation"" window"
"44700","[ToDo\Matching] Open button"
"44701","[ToDo\Matching] back button on browser"
"44702","[ToDo\Matching] refrash button on browser"
"44703","[TODO\MatchingDetails] Checking the operation of the process: ""Forwards to Bailiff"""
"44704","Swap Claim Costs functionality on Claim"
"44705","[TODO\MatchingDetails] Use Full Text Search on the Matching Details View when search payments by PayerName and Reference in a one time"
"44706","[TODO\MatchingDetails] Check setting which determine that new view is used or old view is used"
"44707","[TODO\MatchingDetails] Check view with user without full permissions - use Role: Debtor service desk CENDRIS"
"44708","[TODO\MatchingDetails] Check view with user with more permissions - use Role: Debtor service desk"
"44709","[TODO\MatchingDetails] Check view with user with all permissions to - use Role Cameliteiten"
"44710","[TODO\MatchingDetails] Check view with user without full permissions - use Role: Debtor service desk manager"
"44711","[TODO\MatchingDetails] Mark Duplicated payment as Invalid"
"44712","[TODO\MatchingDetails] Mark Duplicated payment as Valid"
"44713","Payment list View or Matching: Range: 2-30"
"44714","Payment list View or Matching:  Less than or equal to: <30"
"44715","Payment list View or Matching: Greater than or equal to: >30"
"44716","Selected filters are saved when switching between payment list -> payment view"
"44717","Payment list View or Matching: press enter to start searching on filters"
"44718","Check the filters for more open tabs"
"44719","check fowrard, paybeck with dots"
"44720","check fowrard, paybeck with commas"
"44721","check forwards with amount 0,9"
"44725","018.Create BA Invoice Direct Debit and Pay it Manually before Batch DD will be delivered"
"44726","019.Create BA Invoice Direct Debit and Pay it with standard payment before Batch DD will be delivered"
"44824","Create claim agreement where start date is greater then end date  (start date > end date)"
